Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
2112	-1482.577	-1578.623	96.04572	0.7906859	0.6633764	0.472783	0.527217	4.257222
2118	-1485.668	-1580.119	94.45116	0.4620388	0.5162175	0.450775	0.549225	5.451026
2124	-1486.526	-1580.358	93.8329	0.517592	0.5551496	0.323348	0.676652	5.726343
2130	-1491.466	-1584.802	93.33585	0.5954666	0.8797677	0.631179	0.368821	5.726343
2136	-1486.808	-1581.352	94.54426	0.6426938	0.6108031	0.389429	0.610571	5.220564
2142	-1487.569	-1582.012	94.44334	0.6841886	0.7252373	0.528861	0.471139	5.168107
2148	-1487.876	-1583.233	95.35671	0.8678205	0.3213234	0.493193	0.506807	4.92882
2154	-1480.395	-1577.304	96.90927	0.9870446	0.346271	0.393747	0.606253	3.955852
2160	-1481.092	-1578.196	97.10392	0.9870446	0.3720699	0.559745	0.440255	3.813469
2166	-1480.489	-1578.053	97.56338	0.9362299	0.70595	0.571235	0.428765	3.264754
2172	-1487.408	-1585.67	98.26186	1.023136	0.5339585	0.465435	0.534565	2.942719
2178	-1488.079	-1584.307	96.22792	0.8332071	0.5299393	0.37804	0.62196	4.240515
2184	-1489.054	-1585.213	96.15864	0.997156	0.5724811	0.447857	0.552143	4.149475
2190	-1479.916	-1577.134	97.21819	0.9389657	0.6951527	0.473972	0.526028	3.474074
2196	-1492.483	-1589.126	96.64345	0.8155801	0.6709194	0.380227	0.619773	3.89657
2202	-1482.835	-1579.914	97.07907	0.8155801	0.5403395	0.380227	0.619773	3.754715
2208	-1490.932	-1586.155	95.22248	0.7513197	0.7183296	0.439343	0.560657	4.702121
2214	-1480.07	-1576.314	96.24358	0.7513197	0.6775401	0.439343	0.560657	4.156496
2220	-1474.278	-1570.988	96.70997	0.9275985	0.6981086	0.485318	0.514682	3.773237
2226	-1470.799	-1567.498	96.69868	0.9275985	0.6579709	0.474	0.526	3.810532
2232	-1470.63	-1565.638	95.00814	0.7682549	0.6579709	0.667804	0.332196	4.856773
2238	-1475.942	-1572.88	96.9385	0.8327357	0.4634613	0.513201	0.486799	3.898697
2244	-1482.087	-1578.196	96.10889	0.8327357	0.8066651	0.62562	0.37438	4.095055
2262	-1495.192	-1591.183	95.99099	0.6470835	0.673711	0.44763	0.55237	4.361543
2268	-1486.26	-1581.148	94.88783	0.5816463	0.6630945	0.358628	0.641372	5.023649
2310	-1489.021	-1583.191	94.17056	0.7585182	0.5850691	0.535302	0.464698	5.383635
2316	-1497.077	-1592.593	95.51651	0.5392384	0.5850691	0.447437	0.552563	4.758597
2484	-1487.535	-1581.456	93.9213	0.6272958	0.6984178	0.358955	0.641045	5.506525
2550	-1502.439	-1601.184	98.74499	1.274547	0.7992211	0.567735	0.432265	2.264203
2556	-1496.421	-1595.004	98.58229	1.385496	0.4597833	0.567735	0.432265	2.601324
2562	-1485.498	-1582.587	97.08935	0.8675125	0.6641028	0.499228	0.500772	3.614699
2568	-1480.042	-1576.931	96.88954	0.9932451	0.6889648	0.434517	0.565483	3.638428
2574	-1482.764	-1577.85	95.08596	0.680203	0.5216386	0.444521	0.555479	4.974433
2580	-1483.36	-1579.248	95.88798	0.82464	0.6114979	0.444521	0.555479	4.368092
2586	-1497.313	-1590.889	93.57601	0.6922443	0.5681449	0.614942	0.385058	5.760538
2592	-1492.976	-1587.752	94.77671	0.6922443	0.7342926	0.487393	0.512607	4.972371
2598	-1494.458	-1590.714	96.25622	0.7562229	0.5676585	0.487393	0.512607	4.234984
2604	-1479.819	-1577.806	97.98687	1.007013	0.4734752	0.401134	0.598866	3.176237
2610	-1481.333	-1577.194	95.86014	0.7068316	0.3731764	0.378116	0.621884	4.676334
2616	-1485.754	-1581.332	95.57781	0.8084655	0.4174507	0.542412	0.457588	4.729283
2622	-1491.368	-1588.167	96.79985	0.8042312	0.5027912	0.503499	0.496501	3.956297
2628	-1490.569	-1586.637	96.06755	0.7909089	0.5712958	0.457667	0.542333	4.319064
2634	-1487.476	-1582.324	94.84722	0.6497822	0.4217768	0.409999	0.590001	5.219166
2640	-1483.035	-1577.938	94.90237	0.717504	0.5048971	0.531227	0.468773	5.07076
2646	-1499.975	-1597.086	97.11112	0.8881283	0.7080285	0.476341	0.523659	3.556371
2652	-1491.275	-1587.532	96.25701	0.8694005	0.5406732	0.464369	0.535631	4.193885
2658	-1492.973	-1590.013	97.03981	0.9666235	0.5877075	0.408562	0.591438	3.648486
2664	-1496.698	-1590.834	94.13564	0.8905543	0.578958	0.435004	0.564996	5.335092
2670	-1489.395	-1582.821	93.42662	0.6874115	0.7361456	0.365217	0.634783	5.718581
2676	-1482.324	-1578.011	95.68631	0.6200387	0.5859288	0.365217	0.634783	4.617625
2682	-1489.176	-1582.819	93.64366	0.5823344	0.5626983	0.323063	0.676937	5.78819
2688	-1484.915	-1581.294	96.37881	0.7564813	0.5626983	0.36616	0.63384	4.169539
2970	-1487.985	-1582.811	94.82649	0.5782749	0.5610653	0.493154	0.506846	5.14074
2976	-1496.122	-1592.158	96.03619	0.4864198	0.6090396	0.448102	0.551898	4.477202
2982	-1496.209	-1590.313	94.1047	0.6307428	0.4605575	0.504893	0.495107	5.600207
2988	-1509.046	-1604.905	95.85908	0.4802274	0.4630793	0.56745	0.43255	4.709456
3492	-1486.388	-1582.802	96.41343	0.7386545	0.6902265	0.396544	0.603456	4.057453
3498	-1487.561	-1583.593	96.03235	0.7386545	0.653161	0.4789	0.5211	4.302119
3504	-1494.044	-1590.235	96.19088	0.6178129	0.460214	0.333407	0.666593	4.448802
3534	-1498.586	-1595.676	97.08975	0.7797585	0.6009375	0.346088	0.653912	3.716497
3684	-1498.975	-1594.724	95.74928	0.7904761	0.7019328	0.35537	0.64463	4.396045
3702	-1501.95	-1596.684	94.73333	0.5462878	0.7500409	0.389152	0.610848	5.06661
3708	-1490.254	-1585.221	94.9669	0.6347555	0.4616611	0.595044	0.404956	5.121453
3714	-1488.262	-1581.894	93.63252	0.5534494	0.6131732	0.395714	0.604286	5.769336
3720	-1486.503	-1582.113	95.60989	0.734611	0.4677801	0.496569	0.503431	4.701983
3726	-1483.713	-1578.649	94.93604	0.8196266	0.6182229	0.417151	0.582849	4.899135
3852	-1493.317	-1587.488	94.1714	0.5485038	0.7378392	0.475932	0.524068	5.384488
3858	-1504.025	-1599.32	95.29536	0.444215	0.6715354	0.475932	0.524068	4.867083
3870	-1505.303	-1600.326	95.02273	0.4509091	0.4734441	0.44736	0.55264	5.181039
3876	-1497.703	-1592.257	94.55445	0.6900303	0.6205596	0.510299	0.489701	5.181039
3882	-1484.718	-1579.276	94.55853	0.6948405	0.5879237	0.431021	0.568979	5.202243
3888	-1496.602	-1590.429	93.82767	0.5162024	0.5900669	0.423672	0.576328	5.701209
3894	-1491.686	-1585.444	93.75773	0.5953259	0.6309424	0.557938	0.442062	5.663991
3900	-1503.049	-1597.853	94.80401	0.7342715	0.5545223	0.559668	0.440332	5.072286
3906	-1496.905	-1591.387	94.48243	0.5399368	0.5978956	0.364078	0.635922	5.321797
3912	-1497.53	-1592.216	94.68542	0.7742632	0.468427	0.488604	0.511396	5.193549
3918	-1499.289	-1596.248	96.95851	0.8572299	0.4737739	0.488604	0.511396	3.862913
4242	-1480.485	-1577.683	97.19776	1.167991	0.6422474	0.461576	0.538424	3.393655
4248	-1488.299	-1584.551	96.25191	0.6396103	0.7068926	0.398263	0.601737	4.193348
4284	-1496.505	-1590.959	94.45345	0.6521426	0.7484151	0.463732	0.536268	5.164166
4290	-1491.638	-1587.678	96.03979	0.848153	0.4104293	0.338884	0.661116	4.455212
4296	-1480.401	-1575.25	94.84966	0.5096745	0.450083	0.495248	0.504752	5.266816
4302	-1478.968	-1572.97	94.00273	0.5760242	0.6232477	0.495248	0.504752	5.546036
4308	-1482.323	-1576.815	94.49156	0.5760242	0.591905	0.460273	0.539727	5.301677
4314	-1487.741	-1584.7	96.95943	0.8530264	0.5156468	0.345596	0.654404	3.8247
4320	-1479.28	-1573.225	93.94508	0.7383284	0.4729338	0.484364	0.515636	5.616986
4326	-1475.225	-1569.508	94.28344	0.4817621	0.5013535	0.465193	0.534807	5.545783
4332	-1482.103	-1577.519	95.41599	0.5432575	0.4520846	0.481334	0.518666	4.932269
4338	-1483.527	-1577.999	94.47264	0.5085417	0.5506856	0.656352	0.343648	5.383572
4344	-1484.902	-1579.965	95.0625	0.6157032	0.4991955	0.492514	0.507486	5.043608
4350	-1477.194	-1572.218	95.02384	0.7615099	0.5216823	0.509933	0.490067	4.96373
4356	-1481.914	-1576.552	94.63829	0.8416943	0.3775468	0.391186	0.608814	5.275737
4362	-1480.263	-1576.196	95.93315	0.7768355	0.6685309	0.606194	0.393806	4.324838
4368	-1497.607	-1594.441	96.83378	1.087614	0.5751908	0.52404	0.47596	3.708458
4374	-1481.805	-1579.106	97.30169	0.9153161	0.446807	0.429709	0.570291	3.658744
4380	-1489.286	-1586.383	97.09756	0.9153161	0.5714958	0.376522	0.623478	3.658744
4386	-1491.227	-1588.854	97.6272	0.9153161	0.5623902	0.481228	0.518772	3.357918
4392	-1487.896	-1585.39	97.49413	0.9153161	0.5088011	0.369677	0.630323	3.485306
4398	-1486.555	-1582.656	96.10078	0.678612	0.5525519	0.369677	0.630323	4.379863
4404	-1485.463	-1582.116	96.65311	0.8634707	0.585771	0.498827	0.501173	3.932296
4410	-1487.813	-1585.427	97.61321	0.8764182	0.7278755	0.458193	0.541807	3.254086
4416	-1484.685	-1581.329	96.64318	1.267644	1.303444	0.44559	0.55441	3.254086
4422	-1480.681	-1577.203	96.52119	1.057785	0.9695063	0.483792	0.516208	3.626511
4428	-1480.905	-1577.401	96.49635	1.002972	0.372871	0.383481	0.616519	4.150874
4440	-1493.731	-1588.113	94.38165	0.4543261	0.754812	0.606428	0.393572	5.308837
4446	-1481.479	-1577.166	95.68737	0.6960191	0.5142363	0.283871	0.716129	4.636628
4644	-1482.824	-1576.489	93.66546	0.6658973	0.7153793	0.423011	0.576989	5.613834
4650	-1491.547	-1587.547	95.99967	0.7532776	0.5337494	0.447683	0.552317	4.411331
4656	-1495.39	-1589.613	94.22333	0.6564109	0.7286411	0.515547	0.484453	5.302699
4662	-1490.851	-1586.423	95.57236	0.7121306	0.6591904	0.557378	0.442622	4.571648
4668	-1488.427	-1583.859	95.43201	0.8071982	1.05239	0.289019	0.710981	4.345735
4674	-1484.882	-1580.549	95.6668	0.6632007	0.6712639	0.549816	0.450184	4.536931
4680	-1493.939	-1590.185	96.24643	0.8903607	0.9951804	0.525556	0.474444	3.86665
4686	-1486.184	-1584.433	98.24916	1.10514	0.6186052	0.508523	0.491477	2.824111
